Test: [0/331]	Time 2.859 (2.859)	Loss 0.2245 (0.2245)	Prec@1 100.000 (100.000)	
Epoch: [0][1100/1427]	 lr:0.00010	Time 0.111 (0.577)	Loss 0.0011 (0.0167)	Prec@1 100.000 (99.686)	
Epoch: [0][1110/1427]	 lr:0.00010	Time 3.760 (0.586)	Loss 0.0011 (0.0165)	Prec@1 100.000 (99.686)	
Epoch: [0][1120/1427]	 lr:0.00010	Time 0.096 (0.585)	Loss 0.0010 (0.0164)	Prec@1 100.000 (99.685)	
Epoch: [0][1130/1427]	 lr:0.00010	Time 3.672 (0.587)	Loss 0.0250 (0.0163)	Prec@1 98.438 (99.685)	
Epoch: [0][1140/1427]	 lr:0.00010	Time 0.105 (0.587)	Loss 0.0012 (0.0163)	Prec@1 100.000 (99.686)	
Epoch: [0][1150/1427]	 lr:0.00010	Time 1.771 (0.588)	Loss 0.0011 (0.0161)	Prec@1 100.000 (99.686)	
Epoch: [0][1160/1427]	 lr:0.00010	Time 0.089 (0.590)	Loss 0.0011 (0.0160)	Prec@1 100.000 (99.689)	
Epoch: [0][1170/1427]	 lr:0.00010	Time 0.101 (0.590)	Loss 0.0010 (0.0159)	Prec@1 100.000 (99.690)	
Epoch: [0][1180/1427]	 lr:0.00010	Time 0.088 (0.591)	Loss 0.0013 (0.0158)	Prec@1 100.000 (99.693)	
Epoch: [0][1190/1427]	 lr:0.00010	Time 0.097 (0.590)	Loss 0.0010 (0.0157)	Prec@1 100.000 (99.694)	
Epoch: [0][1200/1427]	 lr:0.00010	Time 0.116 (0.592)	Loss 0.0010 (0.0155)	Prec@1 100.000 (99.696)	
Epoch: [0][1210/1427]	 lr:0.00010	Time 0.412 (0.593)	Loss 0.0009 (0.0154)	Prec@1 100.000 (99.697)	
Epoch: [0][1220/1427]	 lr:0.00010	Time 0.169 (0.597)	Loss 0.0009 (0.0153)	Prec@1 100.000 (99.694)	
Epoch: [0][1230/1427]	 lr:0.00010	Time 0.119 (0.596)	Loss 0.0010 (0.0154)	Prec@1 100.000 (99.690)	
Epoch: [0][1240/1427]	 lr:0.00010	Time 0.132 (0.597)	Loss 0.0025 (0.0153)	Prec@1 100.000 (99.692)	
Epoch: [0][1250/1427]	 lr:0.00010	Time 1.825 (0.599)	Loss 0.0011 (0.0152)	Prec@1 100.000 (99.690)	
Epoch: [0][1260/1427]	 lr:0.00010	Time 0.078 (0.598)	Loss 0.0009 (0.0151)	Prec@1 100.000 (99.691)	
Epoch: [0][1270/1427]	 lr:0.00010	Time 1.723 (0.599)	Loss 0.0014 (0.0150)	Prec@1 100.000 (99.693)	
Epoch: [0][1280/1427]	 lr:0.00010	Time 0.111 (0.600)	Loss 0.0009 (0.0149)	Prec@1 100.000 (99.694)	
Epoch: [0][1290/1427]	 lr:0.00010	Time 1.250 (0.600)	Loss 0.0013 (0.0148)	Prec@1 100.000 (99.696)	
Epoch: [0][1300/1427]	 lr:0.00010	Time 0.128 (0.599)	Loss 0.0026 (0.0148)	Prec@1 100.000 (99.695)	
Epoch: [0][1310/1427]	 lr:0.00010	Time 1.440 (0.600)	Loss 0.0008 (0.0147)	Prec@1 100.000 (99.696)	
Epoch: [0][1320/1427]	 lr:0.00010	Time 0.109 (0.599)	Loss 0.0009 (0.0146)	Prec@1 100.000 (99.697)	
Epoch: [0][1330/1427]	 lr:0.00010	Time 1.318 (0.599)	Loss 0.0009 (0.0145)	Prec@1 100.000 (99.699)	
Epoch: [0][1340/1427]	 lr:0.00010	Time 0.116 (0.598)	Loss 0.0066 (0.0144)	Prec@1 98.438 (99.698)	
Epoch: [0][1350/1427]	 lr:0.00010	Time 1.742 (0.598)	Loss 0.0011 (0.0144)	Prec@1 100.000 (99.699)	
Epoch: [0][1360/1427]	 lr:0.00010	Time 0.129 (0.598)	Loss 0.0009 (0.0143)	Prec@1 100.000 (99.698)	
Epoch: [0][1370/1427]	 lr:0.00010	Time 3.486 (0.600)	Loss 0.0008 (0.0142)	Prec@1 100.000 (99.698)	
Epoch: [0][1380/1427]	 lr:0.00010	Time 0.116 (0.599)	Loss 0.0008 (0.0142)	Prec@1 100.000 (99.697)	
Epoch: [0][1390/1427]	 lr:0.00010	Time 1.467 (0.599)	Loss 0.0008 (0.0141)	Prec@1 100.000 (99.698)	
Epoch: [0][1400/1427]	 lr:0.00010	Time 0.130 (0.597)	Loss 0.0008 (0.0140)	Prec@1 100.000 (99.699)	
Epoch: [0][1410/1427]	 lr:0.00010	Time 1.089 (0.597)	Loss 0.0152 (0.0140)	Prec@1 96.875 (99.699)	
Epoch: [0][1420/1427]	 lr:0.00010	Time 0.185 (0.596)	Loss 0.0022 (0.0139)	Prec@1 100.000 (99.699)	
